employee_id,department,region,education,gender,recruitment_channel,Training_Time,age,Prformance_Rating,Years_at_company,Working_Hours,Flexible_Timings,Workload_level,Monthly_Income,Work_Satisfaction,Percent_salary_hike,companies_worked,Marital_Status,Stress_status,Results
70038,Procurement,region_22,Bachelor's,m,other,3,27,3.0,2,10,No,High,45000,Yes,30,4,No,Yes,1
41289,Sales & Marketing,region_7,Bachelor's,m,other,1,38,5.0,7,9,Yes,High,39000,Yes,35,4,Yes,No,0
30411,Operations,region_7,Bachelor's,m,sourcing,1,30,1.0,7,8,Yes,Low,40000,Yes,23,3,Yes,Yes,1
7173,Sales & Marketing,region_2,Master's & above,m,other,1,46,3.0,7,7,Yes,High,45000,Yes,35,2,Yes,Yes,1
39248,Sales & Marketing,region_20,Bachelor's,m,sourcing,2,30,3.0,5,8,No,High,56000,Yes,30,4,No,Yes,1
30910,Procurement,region_4,Bachelor's,m,sourcing,1,31,1.0,3,9,No,Low,34000,Yes,25,3,No,Yes,1
59201,Technology,region_27,Bachelor's,f,sourcing,1,25,,1,7,No,High,45000,No,20,2,No,Yes,1
63535,Technology,region_22,Bachelor's,m,other,2,31,3.0,6,8,Yes,Low,57000,Yes,28,3,Yes,Yes,1
58614,Sales & Marketing,region_22,Bachelor's,m,other,1,27,4.0,5,7,Yes,High,76000,No,30,4,Yes,No,0
21671,Sales & Marketing,region_2,Bachelor's,m,referred,1,27,2.0,3,8,No,Low,87000,No,34,3,No,Yes,1
40244,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,29,3.0,2,9,Yes,High,43000,Yes,25,2,Yes,Yes,1
7238,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,29,5.0,3,10,Yes,Low,87000,No,30,1,Yes,No,0
974,Sales & Marketing,region_13,Bachelor's,m,other,1,35,5.0,9,8,Yes,Low,43000,Yes,25,3,No,No,0
50339,Technology,region_22,Master's & above,m,sourcing,1,35,4.0,5,9,Yes,Low,45000,No,30,4,Yes,Yes,1
23906,Analytics,region_15,Bachelor's,m,sourcing,2,31,5.0,5,10,No,Low,34000,No,25,5,No,Yes,1
7101,Technology,region_2,Bachelor's,m,sourcing,3,35,3.0,5,8,No,Low,25000,Yes,30,3,No,No,0
24288,Operations,region_3,Master's & above,f,other,1,36,5.0,3,9,Yes,Low,45000,Yes,25,2,Yes,Yes,1
42768,HR,region_22,Master's & above,m,other,2,31,5.0,5,7,Yes,Low,18000,No,30,3,Yes,No,0
60473,Technology,region_26,Bachelor's,m,other,1,26,2.0,4,8,No,Low,60000,Yes,25,4,Yes,Yes,1
33067,Technology,region_31,Master's & above,m,sourcing,3,38,3.0,9,9,No,Low,89000,No,30,4,No,Yes,1
76978,Sales & Marketing,region_27,Bachelor's,m,other,1,39,1.0,10,7,No,High,23000,No,25,5,No,No,0
74417,Technology,region_2,Bachelor's,m,referred,1,39,3.0,5,8,Yes,Low,45000,No,30,3,Yes,Yes,1
9259,Operations,region_22,Bachelor's,m,sourcing,1,25,,1,9,No,High,39000,Yes,25,3,Yes,Yes,1
58061,Operations,region_8,Bachelor's,m,sourcing,1,32,3.0,7,7,Yes,Low,40000,No,21,2,Yes,Yes,1
53128,Operations,region_27,Bachelor's,m,other,1,49,3.0,3,8,Yes,High,45000,Yes,19,3,Yes,No,0
46948,Operations,region_8,Bachelor's,m,sourcing,1,27,3.0,5,9,Yes,Low,56000,Yes,20,4,Yes,Yes,1
23229,Technology,region_26,Master's & above,m,other,1,53,3.0,22,7,No,High,34000,No,25,1,Yes,Yes,1
37182,Procurement,region_22,Bachelor's,f,other,1,29,,1,9,Yes,Low,45000,Yes,30,3,Yes,Yes,1
35021,Sales & Marketing,region_27,Bachelor's,m,other,1,30,5.0,2,7,Yes,High,57000,No,25,4,Yes,Yes,1
33977,Operations,region_7,Master's & above,m,sourcing,2,41,5.0,14,9,No,High,76000,Yes,30,3,No,Yes,1
58526,R&D,region_22,Bachelor's,m,other,2,30,5.0,6,7,No,Low,87000,Yes,525,4,No,Yes,1
38473,Finance,region_2,Below Secondary,m,sourcing,1,25,3.0,2,6,Yes,Low,43000,No,10,2,Yes,Yes,1
15169,Procurement,region_2,Bachelor's,m,other,4,32,3.0,3,9,Yes,Low,87000,No,8,3,Yes,No,0
13766,Sales & Marketing,region_10,,m,sourcing,1,28,4.0,2,7,No,High,45000,No,12,4,No,No,0
17256,Operations,region_2,Bachelor's,m,sourcing,1,37,5.0,8,8,No,High,45000,Yes,15,3,Yes,Yes,1
2715,Sales & Marketing,region_9,Master's & above,m,other,2,28,3.0,2,9,No,High,30000,No,26,2,Yes,Yes,1
31056,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,33,1.0,8,6,Yes,High,20000,Yes,30,4,Yes,No,0
66053,Operations,region_22,Bachelor's,m,other,1,25,2.0,2,7,Yes,High,25000,Yes,19,2,Yes,Yes,1
594,Analytics,region_28,Master's & above,m,sourcing,2,34,5.0,6,9,No,Low,45000,No,15,4,Yes,No,0
10558,Operations,region_2,Bachelor's,f,sourcing,1,49,4.0,18,9,No,High,45000,No,20,4,Yes,Yes,1
22171,Operations,region_13,Bachelor's,m,sourcing,1,40,3.0,7,8,Yes,High,53000,No,30,3,Yes,Yes,1
71983,Finance,region_7,Master's & above,m,other,2,31,3.0,3,7,No,Low,45000,No,25,2,No,Yes,1
15386,Technology,region_16,Bachelor's,m,other,1,33,1.0,9,10,No,High,60000,No,16,3,Yes,Yes,1
32010,Sales & Marketing,region_2,Bachelor's,m,other,1,27,,1,7,Yes,Low,45000,No,20,4,Yes,Yes,1
50650,Sales & Marketing,region_32,Bachelor's,m,other,2,36,1.0,8,6,No,Low,43000,No,25,4,No,Yes,1
42822,Technology,region_2,Master's & above,f,other,1,37,3.0,7,8,Yes,Low,56000,No,30,3,Yes,Yes,1
25329,Procurement,region_2,Bachelor's,f,sourcing,2,33,1.0,4,9,Yes,Low,43000,No,25,4,Yes,Yes,1
8465,Technology,region_2,Bachelor's,m,other,2,35,3.0,7,6,Yes,High,45000,No,30,3,Yes,No,0
37797,Procurement,region_17,Bachelor's,f,referred,1,32,3.0,5,8,Yes,High,34000,No,25,4,Yes,No,0
5016,Legal,region_7,Bachelor's,m,sourcing,1,31,3.0,4,9,Yes,Low,25000,No,30,5,Yes,Yes,1
9384,Operations,region_11,Master's & above,m,other,1,44,5.0,8,8,No,Low,45000,No,23,3,No,Yes,1
10852,Sales & Marketing,region_3,Bachelor's,m,other,1,36,3.0,9,9,No,Low,45000,Yes,30,4,Yes,Yes,1
64248,Sales & Marketing,region_18,Bachelor's,m,sourcing,1,28,,1,7,No,High,78300,No,25,4,Yes,Yes,1
47101,Sales & Marketing,region_28,Master's & above,m,other,1,39,5.0,12,8,Yes,Low,56000,No,30,3,Yes,Yes,1
24821,Procurement,region_10,Master's & above,m,other,2,30,3.0,6,9,No,High,45000,Yes,25,4,No,Yes,1
45937,Operations,region_22,Bachelor's,m,other,1,34,3.0,7,10,Yes,Low,43000,Yes,30,4,Yes,Yes,1
3304,Analytics,region_31,Bachelor's,m,sourcing,2,29,2.0,4,7,No,High,45000,No,15,5,No,Yes,1
55000,Sales & Marketing,region_7,Bachelor's,m,other,2,40,1.0,5,8,No,Low,30000,No,20,3,No,Yes,1
67248,Sales & Marketing,region_16,Bachelor's,m,other,1,30,,1,8,Yes,High,45000,No,25,3,Yes,Yes,1
18080,Technology,region_7,Bachelor's,m,other,1,57,3.0,18,7,No,Low,45000,Yes,30,4,Yes,Yes,1
48414,Finance,region_4,Master's & above,f,other,1,35,3.0,11,5,Yes,High,50000,No,35,5,Yes,Yes,1
20420,Operations,region_19,Master's & above,m,other,1,37,4.0,8,7,No,High,34000,No,23,4,No,No,0
41401,Sales & Marketing,region_1,Master's & above,m,sourcing,1,37,5.0,9,8,No,Low,45000,Yes,35,3,No,Yes,1
17238,Procurement,region_2,,f,other,2,36,3.0,10,8,Yes,Low,45000,No,30,2,Yes,Yes,1
1783,Finance,region_30,Bachelor's,m,other,1,26,5.0,2,9,No,Low,30000,No,25,4,Yes,No,0
74259,Legal,region_7,Bachelor's,m,sourcing,1,30,3.0,3,6,No,High,20000,No,20,4,Yes,Yes,1
42203,Legal,region_22,Bachelor's,m,sourcing,1,28,,1,8,No,High,25000,No,28,3,No,No,0
13595,Procurement,region_28,Master's & above,f,sourcing,2,31,2.0,2,9,Yes,High,45000,No,30,4,Yes,Yes,1
65887,Sales & Marketing,region_31,Bachelor's,m,other,1,30,3.0,2,7,Yes,High,45000,No,34,5,Yes,Yes,1
46991,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,31,2.0,7,7,No,High,53000,No,25,3,Yes,No,0
57534,Sales & Marketing,region_2,Master's & above,m,sourcing,1,41,5.0,14,8,No,Low,45000,No,30,2,Yes,Yes,1
51189,Operations,region_19,Bachelor's,m,other,2,34,3.0,8,9,No,High,60000,No,25,3,No,Yes,1
47931,Procurement,region_2,Bachelor's,m,other,1,24,1.0,3,7,Yes,Low,45000,No,30,4,Yes,Yes,1
66846,Sales & Marketing,region_11,Bachelor's,m,other,2,26,3.0,4,4,Yes,Low,43000,Yes,25,4,Yes,No,0
45587,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,42,3.0,14,6,Yes,Low,56000,No,30,3,Yes,Yes,1
60214,Sales & Marketing,region_7,Master's & above,m,other,1,41,5.0,4,8,Yes,High,43000,No,25,2,Yes,Yes,1
36029,Sales & Marketing,region_15,,m,sourcing,1,30,3.0,6,9,No,Low,45000,No,30,2,No,Yes,1
49931,Sales & Marketing,region_26,,m,sourcing,1,33,3.0,4,10,No,High,34000,No,25,3,No,Yes,1
65667,Operations,region_15,Bachelor's,m,referred,1,32,5.0,8,9,Yes,Low,25000,Yes,30,4,Yes,Yes,1
43702,Operations,region_32,Bachelor's,f,other,1,33,5.0,7,8,No,High,45000,No,25,3,Yes,Yes,1
60378,Procurement,region_31,Bachelor's,f,sourcing,1,35,3.0,4,7,Yes,Low,18000,Yes,30,2,Yes,No,0
57503,Sales & Marketing,region_14,Master's & above,m,other,1,43,3.0,3,8,No,Low,60000,No,25,3,Yes,No,0
40373,Finance,region_22,Bachelor's,m,sourcing,2,30,1.0,5,9,No,High,89000,No,21,2,Yes,Yes,1
49535,Sales & Marketing,region_15,Master's & above,m,other,1,31,2.0,3,7,No,Low,23000,Yes,19,3,Yes,Yes,1
61535,HR,region_15,Bachelor's,m,sourcing,1,39,3.0,3,8,Yes,High,45000,Yes,20,2,Yes,No,0
52744,Sales & Marketing,region_11,Bachelor's,m,other,2,28,3.0,4,7,Yes,Low,39000,No,25,3,Yes,Yes,1
46685,Analytics,region_7,Bachelor's,m,other,1,38,3.0,3,8,No,Low,40000,No,30,4,No,Yes,1
47093,Sales & Marketing,region_26,Bachelor's,m,other,6,31,1.0,5,9,No,Low,45000,No,25,6,No,Yes,1
71567,Sales & Marketing,region_2,Bachelor's,m,other,1,31,4.0,4,7,Yes,Low,56000,No,30,4,Yes,Yes,1
72437,Technology,region_2,Master's & above,f,other,3,36,3.0,7,9,No,Low,34000,No,525,2,Yes,Yes,1
22897,Operations,region_2,Master's & above,m,sourcing,1,34,1.0,3,8,No,Low,45000,No,10,4,Yes,No,0
55110,Sales & Marketing,region_2,Bachelor's,m,other,1,44,1.0,5,8,Yes,Low,57000,Yes,8,7,Yes,No,0
66632,Technology,region_26,Bachelor's,m,other,1,31,3.0,2,9,No,Low,76000,Yes,12,8,No,No,0
71957,Sales & Marketing,region_7,Master's & above,m,other,1,34,2.0,8,10,No,Low,87000,No,15,4,Yes,No,0
42869,Analytics,region_15,,m,other,1,31,2.0,3,8,No,High,43000,Yes,20,5,Yes,Yes,1
66306,Operations,region_2,Master's & above,m,sourcing,1,50,5.0,22,9,No,Low,87000,No,25,4,Yes,Yes,1
37809,Technology,region_22,Bachelor's,m,other,2,31,5.0,5,7,Yes,High,43000,No,30,5,Yes,Yes,1
7132,Operations,region_22,Bachelor's,f,other,1,29,5.0,2,8,No,Low,45000,Yes,25,6,Yes,Yes,1
26917,Procurement,region_26,Bachelor's,m,sourcing,1,29,3.0,6,9,No,High,34000,No,20,4,No,Yes,1
40080,Technology,region_23,Master's & above,m,other,1,31,4.0,4,7,No,Low,25000,Yes,25,3,No,Yes,1
37108,Procurement,region_8,Bachelor's,f,sourcing,1,28,3.0,2,8,Yes,High,45000,No,30,6,Yes,Yes,1
23790,Sales & Marketing,region_31,Bachelor's,m,sourcing,3,26,4.0,2,9,Yes,Low,18000,No,25,4,Yes,Yes,1
14325,Sales & Marketing,region_32,Bachelor's,m,other,1,43,3.0,7,10,No,High,60000,No,30,3,No,Yes,1
3544,Analytics,region_12,Bachelor's,m,sourcing,1,29,,1,8,No,High,89000,Yes,19,5,No,No,0
33970,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,40,2.0,6,9,No,Low,23000,No,15,6,No,Yes,1
64752,Sales & Marketing,region_26,Bachelor's,m,other,1,45,4.0,15,7,Yes,Low,45000,No,20,5,Yes,No,0
1125,R&D,region_2,Master's & above,m,other,1,32,1.0,7,9,Yes,Low,39000,No,30,4,Yes,No,0
16700,Sales & Marketing,region_7,Bachelor's,m,other,1,50,5.0,8,7,No,High,40000,No,25,5,No,Yes,1
9522,Legal,region_2,Bachelor's,m,other,1,40,5.0,11,9,Yes,High,45000,No,16,6,Yes,Yes,1
48457,Analytics,region_11,Bachelor's,f,other,1,28,3.0,1,7,Yes,High,56000,Yes,20,5,Yes,Yes,1
62115,Analytics,region_27,Bachelor's,m,sourcing,1,26,4.0,3,6,Yes,High,34000,Yes,25,4,Yes,Yes,1
14610,Technology,region_33,Bachelor's,m,sourcing,1,45,3.0,14,9,Yes,High,45000,Yes,30,6,Yes,Yes,1
57064,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,30,5.0,9,7,Yes,Low,57000,Yes,25,7,Yes,Yes,1
43998,Sales & Marketing,region_15,,m,other,1,42,3.0,13,8,No,High,76000,No,30,5,Yes,Yes,1
8552,Analytics,region_8,Bachelor's,m,other,1,32,5.0,9,9,No,High,87000,Yes,25,4,No,Yes,1
24831,Legal,region_27,Bachelor's,m,other,1,30,5.0,7,6,Yes,Low,45000,Yes,30,3,Yes,No,0
76948,Procurement,region_16,Bachelor's,f,sourcing,1,29,3.0,4,7,Yes,High,45000,Yes,23,5,Yes,Yes,1
7498,Operations,region_22,Bachelor's,f,sourcing,1,36,2.0,8,9,No,Low,30000,Yes,30,6,Yes,Yes,1
37621,HR,region_2,Bachelor's,f,sourcing,1,43,3.0,16,9,Yes,Low,20000,Yes,25,3,Yes,Yes,1
14303,Operations,region_26,Bachelor's,m,other,1,28,5.0,4,8,No,Low,25000,Yes,30,4,No,No,0
7338,Operations,region_10,Bachelor's,f,other,1,34,4.0,7,7,No,Low,45000,Yes,25,5,No,Yes,1
40279,Procurement,region_2,Bachelor's,m,sourcing,2,45,3.0,4,10,Yes,Low,45000,No,30,6,Yes,Yes,1
68157,Sales & Marketing,region_29,Bachelor's,m,other,1,28,,1,7,Yes,Low,53000,Yes,15,4,Yes,Yes,1
77617,Finance,region_4,Bachelor's,m,sourcing,1,28,2.0,3,6,No,Low,45000,Yes,20,3,No,No,0
44751,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,38,3.0,3,8,No,Low,60000,Yes,25,3,No,Yes,1
66312,Technology,region_15,Bachelor's,m,sourcing,4,28,1.0,7,9,No,Low,45000,No,30,4,No,No,0
8914,HR,region_26,Bachelor's,f,other,1,31,1.0,6,6,Yes,High,43000,No,35,5,Yes,No,0
60535,Technology,region_7,Below Secondary,m,sourcing,1,26,,1,8,Yes,Low,56000,Yes,23,3,Yes,Yes,1
2437,Analytics,region_2,Master's & above,f,other,3,34,3.0,6,9,No,High,43000,Yes,35,3,Yes,No,0
72880,Sales & Marketing,region_13,Master's & above,m,sourcing,1,44,4.0,16,8,No,Low,45000,No,30,2,No,No,0
44087,Sales & Marketing,region_26,Master's & above,m,sourcing,1,35,4.0,3,9,Yes,High,34000,No,25,3,Yes,Yes,1
32059,Analytics,region_2,Bachelor's,f,other,2,27,3.0,2,7,No,Low,25000,Yes,20,4,No,Yes,1
76111,Operations,region_22,Master's & above,m,sourcing,1,44,5.0,12,8,Yes,High,45000,No,28,4,Yes,Yes,1
47271,Sales & Marketing,region_26,Bachelor's,m,other,1,43,5.0,3,9,Yes,Low,45000,No,30,3,Yes,Yes,1
26414,Technology,region_27,Bachelor's,m,sourcing,1,47,1.0,15,10,No,High,78300,No,34,2,Yes,Yes,1
48851,Operations,region_2,Master's & above,m,other,1,46,3.0,20,7,No,High,56000,No,25,4,Yes,No,0
66400,HR,region_13,Master's & above,f,sourcing,1,41,5.0,6,8,No,Low,45000,No,30,3,No,No,0
54983,Operations,region_32,Bachelor's,f,other,1,36,4.0,7,8,No,Low,43000,Yes,25,2,No,Yes,1
23786,R&D,region_22,Master's & above,m,sourcing,1,35,2.0,9,7,No,Low,45000,Yes,30,3,Yes,Yes,1
19541,Procurement,region_17,Bachelor's,f,sourcing,1,36,3.0,4,5,Yes,High,30000,Yes,25,4,Yes,No,0
35356,Sales & Marketing,region_22,,m,sourcing,1,21,,1,7,Yes,High,45000,Yes,30,3,Yes,Yes,1
75064,Analytics,region_13,Bachelor's,f,other,1,30,3.0,4,7,Yes,High,45000,No,25,2,Yes,Yes,1
33014,Analytics,region_9,Master's & above,m,sourcing,2,30,4.0,4,8,Yes,High,50000,Yes,30,1,Yes,Yes,1
51315,Operations,region_13,Bachelor's,m,sourcing,1,25,5.0,3,9,Yes,High,34000,No,25,3,Yes,No,0
77147,Analytics,region_22,Bachelor's,m,other,1,26,4.0,2,6,Yes,Low,45000,Yes,30,4,Yes,No,0
48450,Sales & Marketing,region_14,Master's & above,m,other,1,45,1.0,14,8,No,High,45000,Yes,25,5,Yes,Yes,1
57823,Technology,region_25,Bachelor's,m,other,1,30,3.0,5,9,Yes,Low,30000,No,30,3,Yes,No,0
40541,Legal,region_22,Bachelor's,f,other,3,28,4.0,2,7,Yes,Low,20000,No,25,2,Yes,Yes,1
61109,Analytics,region_22,Master's & above,m,other,2,30,5.0,2,7,Yes,Low,25000,No,21,3,Yes,No,0
58743,Sales & Marketing,region_12,Bachelor's,m,other,1,29,5.0,2,8,Yes,High,45000,No,19,4,Yes,No,0
69181,Operations,region_5,Master's & above,m,sourcing,1,39,2.0,12,9,No,Low,45000,Yes,20,4,Yes,Yes,1
38009,Finance,region_19,Bachelor's,m,other,1,30,4.0,3,7,No,High,53000,No,25,5,Yes,No,0
38603,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,28,2.0,6,4,No,Low,45000,Yes,30,3,No,Yes,1
63645,Operations,region_32,Bachelor's,m,other,1,33,2.0,4,6,No,High,60000,No,25,3,No,Yes,1
12851,Operations,region_22,Bachelor's,m,other,1,39,5.0,14,8,No,Low,45000,Yes,30,2,Yes,Yes,1
45252,Technology,region_26,Master's & above,f,other,1,37,3.0,7,9,Yes,High,43000,No,525,3,Yes,Yes,1
29341,Legal,region_20,Bachelor's,m,sourcing,1,27,3.0,2,10,No,High,56000,No,10,4,No,Yes,1
29139,Operations,region_2,Master's & above,m,sourcing,1,51,3.0,16,9,Yes,Low,43000,No,8,1,Yes,Yes,1
57649,Operations,region_22,Master's & above,m,other,1,46,3.0,4,8,Yes,High,45000,Yes,12,3,Yes,Yes,1
69669,Sales & Marketing,region_26,,m,other,1,29,5.0,4,7,Yes,High,34000,No,15,4,Yes,Yes,1
22129,Technology,region_22,Bachelor's,m,other,4,28,3.0,4,8,No,Low,25000,No,26,3,No,No,0
41116,R&D,region_26,Bachelor's,m,sourcing,1,37,1.0,3,9,Yes,High,45000,No,30,4,Yes,Yes,1
75508,Finance,region_31,Bachelor's,m,other,1,26,3.0,2,7,Yes,Low,18000,Yes,19,2,Yes,No,0
35550,Sales & Marketing,region_11,Master's & above,m,sourcing,1,32,3.0,5,8,Yes,High,60000,No,15,3,Yes,No,0
36960,Sales & Marketing,region_2,Master's & above,f,other,1,42,3.0,4,7,No,Low,89000,No,20,4,Yes,Yes,1
74191,Sales & Marketing,region_13,Master's & above,m,other,1,45,2.0,7,8,Yes,High,23000,No,30,3,Yes,No,0
42140,Procurement,region_11,Bachelor's,f,sourcing,1,29,5.0,4,9,No,Low,45000,No,25,2,Yes,No,0
24124,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,55,4.0,13,7,Yes,Low,39000,Yes,16,4,Yes,No,0
42839,Operations,region_2,Bachelor's,f,sourcing,1,57,5.0,16,9,Yes,Low,40000,No,20,2,Yes,No,0
43383,Sales & Marketing,region_31,Master's & above,m,sourcing,1,41,4.0,5,8,No,Low,45000,Yes,25,4,Yes,Yes,1
71767,Operations,region_2,Bachelor's,f,sourcing,1,41,4.0,5,8,No,Low,56000,Yes,30,4,No,Yes,1
44912,Sales & Marketing,region_24,Bachelor's,m,other,1,25,,1,9,Yes,Low,34000,No,25,3,Yes,Yes,1
71953,Procurement,region_2,Bachelor's,m,other,1,53,4.0,18,10,Yes,Low,45000,Yes,30,2,Yes,Yes,1
19549,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,29,2.0,4,8,No,Low,57000,Yes,25,3,No,Yes,1
6303,Procurement,region_11,Master's & above,m,sourcing,1,35,5.0,8,9,Yes,Low,76000,Yes,30,4,Yes,Yes,1
11869,Technology,region_2,Below Secondary,m,sourcing,1,25,4.0,3,7,No,High,87000,Yes,23,4,No,Yes,1
66613,Sales & Marketing,region_13,,m,other,1,33,1.0,4,8,Yes,Low,43000,No,30,3,Yes,No,0
26419,Operations,region_16,Bachelor's,f,other,1,49,3.0,8,9,Yes,High,87000,No,25,4,Yes,No,0
21203,Procurement,region_31,Master's & above,f,other,1,33,5.0,6,7,Yes,Low,43000,Yes,30,3,Yes,No,0
49493,Sales & Marketing,region_3,Bachelor's,m,other,1,31,5.0,6,8,Yes,High,45000,No,25,4,Yes,No,0
49759,Analytics,region_26,Bachelor's,m,sourcing,3,28,3.0,6,9,Yes,Low,34000,No,30,5,Yes,No,0
11813,Procurement,region_17,Bachelor's,f,other,1,26,5.0,3,10,Yes,High,25000,No,15,3,Yes,No,0
10051,Operations,region_16,Bachelor's,m,sourcing,1,27,5.0,4,8,No,Low,45000,Yes,20,4,Yes,Yes,1
41877,Technology,region_2,Master's & above,f,sourcing,1,45,2.0,20,9,Yes,High,18000,No,25,4,Yes,Yes,1
71604,Operations,region_22,Bachelor's,f,other,1,26,,1,10,No,High,60000,No,30,3,No,No,0
34010,Operations,region_17,Bachelor's,m,other,1,37,4.0,10,8,No,Low,89000,Yes,35,4,Yes,No,0
28814,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,49,4.0,17,9,Yes,Low,23000,No,23,4,Yes,Yes,1
45030,Operations,region_2,Below Secondary,m,other,1,23,,1,7,No,Low,45000,No,35,5,No,No,0
55006,Sales & Marketing,region_10,Master's & above,m,sourcing,1,40,3.0,6,8,No,High,39000,No,30,3,No,No,0
49246,Sales & Marketing,region_2,,m,sourcing,1,31,3.0,4,9,No,High,40000,No,25,3,Yes,No,0
3293,Technology,region_7,Bachelor's,m,sourcing,1,32,4.0,6,7,Yes,High,45000,No,20,4,Yes,No,0
30882,HR,region_22,Bachelor's,f,referred,1,29,3.0,4,8,Yes,High,56000,Yes,28,5,Yes,Yes,1
77037,Operations,region_12,Bachelor's,m,sourcing,1,28,,1,9,Yes,High,34000,No,30,4,Yes,Yes,1
26135,Technology,region_5,Bachelor's,m,other,1,24,3.0,2,7,Yes,Low,45000,Yes,34,3,Yes,Yes,1
219,Operations,region_15,Bachelor's,m,other,1,41,4.0,6,8,Yes,High,57000,No,25,2,Yes,No,0
57764,Finance,region_2,Bachelor's,m,other,1,35,5.0,2,9,No,High,76000,Yes,30,4,No,No,0
20419,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,39,3.0,10,7,Yes,Low,87000,No,25,4,Yes,Yes,1
32766,Sales & Marketing,region_28,Master's & above,m,other,1,35,2.0,3,9,Yes,High,45000,No,30,3,Yes,Yes,1
57716,Analytics,region_29,Bachelor's,m,sourcing,1,28,,1,7,No,Low,53000,Yes,25,4,Yes,Yes,1
77987,HR,region_2,Master's & above,m,sourcing,1,50,5.0,6,9,Yes,Low,45000,Yes,30,5,Yes,No,0
3691,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,49,3.0,7,7,No,Low,60000,Yes,25,3,Yes,Yes,1
4739,Operations,region_7,Master's & above,m,other,1,56,4.0,23,6,No,Low,45000,No,30,2,Yes,Yes,1
33603,Sales & Marketing,region_15,,m,sourcing,1,30,1.0,7,9,Yes,High,43000,No,25,3,Yes,No,0
14397,Operations,region_15,Bachelor's,m,sourcing,1,37,3.0,11,7,No,High,56000,Yes,30,4,Yes,Yes,1
14286,Operations,region_13,Bachelor's,m,other,1,30,5.0,3,8,Yes,Low,43000,Yes,25,4,Yes,Yes,1
212,Analytics,region_2,Bachelor's,f,sourcing,1,32,1.0,5,9,Yes,Low,45000,No,30,3,Yes,No,0
65598,Sales & Marketing,region_13,Bachelor's,m,other,1,20,,1,6,Yes,Low,34000,No,25,2,Yes,No,0
209,HR,region_2,Bachelor's,m,other,1,44,3.0,15,7,No,High,25000,No,21,2,No,Yes,1
71467,Technology,region_26,Below Secondary,m,other,1,25,,1,9,No,Low,45000,No,19,3,Yes,No,0
32716,Technology,region_17,Bachelor's,m,other,1,34,3.0,9,9,No,High,18000,No,20,4,No,No,0
27476,Technology,region_25,Bachelor's,m,other,3,29,3.0,7,8,No,Low,60000,No,25,3,No,No,0
4923,Sales & Marketing,region_8,Bachelor's,m,other,1,33,2.0,4,7,Yes,High,89000,Yes,30,2,Yes,Yes,1
14140,Finance,region_2,Bachelor's,m,other,2,56,3.0,14,10,Yes,Low,23000,Yes,25,3,Yes,Yes,1
61274,HR,region_28,Bachelor's,m,other,1,34,2.0,5,7,Yes,High,45000,No,30,2,Yes,No,0
39793,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,36,1.0,7,6,Yes,Low,39000,No,525,3,Yes,Yes,1
38679,Operations,region_2,Master's & above,f,other,1,34,4.0,9,8,Yes,High,40000,Yes,10,2,Yes,Yes,1
40179,Procurement,region_2,Bachelor's,f,other,1,39,5.0,11,9,No,High,45000,No,8,3,No,Yes,1
17510,Procurement,region_15,Master's & above,f,sourcing,1,48,5.0,9,6,Yes,Low,56000,Yes,12,4,Yes,Yes,1
59886,Technology,region_5,Bachelor's,m,sourcing,1,28,,1,8,Yes,Low,34000,Yes,15,6,Yes,Yes,1
75908,Analytics,region_2,Bachelor's,m,sourcing,1,51,3.0,8,9,Yes,Low,45000,Yes,20,4,Yes,No,0
60386,Sales & Marketing,region_13,Bachelor's,m,other,1,24,1.0,3,8,No,High,57000,Yes,25,2,Yes,Yes,1
12402,Technology,region_22,Bachelor's,m,sourcing,1,27,4.0,5,8,No,High,76000,Yes,30,4,Yes,Yes,1
54041,Operations,region_22,Bachelor's,m,sourcing,1,28,5.0,3,7,No,High,87000,Yes,25,3,Yes,Yes,1
55473,Operations,region_7,Master's & above,f,sourcing,1,34,5.0,4,5,Yes,High,43000,No,20,5,Yes,Yes,1
4428,Operations,region_1,Bachelor's,m,sourcing,1,27,,1,7,Yes,High,87000,Yes,25,6,Yes,Yes,1
51466,Analytics,region_22,Bachelor's,m,sourcing,2,28,4.0,5,7,Yes,Low,43000,No,30,5,Yes,Yes,1
31488,Analytics,region_2,Bachelor's,f,sourcing,2,31,5.0,5,8,Yes,High,45000,No,25,4,Yes,No,0
9436,Procurement,region_2,Bachelor's,f,sourcing,1,25,5.0,2,9,Yes,Low,34000,Yes,30,5,Yes,No,0
66019,Procurement,region_2,Bachelor's,f,sourcing,2,47,5.0,6,6,No,Low,25000,Yes,19,6,No,Yes,1
