employee_id,department,region,education,gender,recruitment_channel,Training_Time,age,Prformance_Rating,Years_at_company,Working_Hours,Flexible_Timings,Workload_level,Monthly_Income,Work_Satisfaction,Percent_salary_hike,companies_worked,Marital_Status,Stress_status
219,Operations,region_15,Bachelor's,m,other,1,41,4,6,8,Yes,High,57000,No,25,2,Yes,No
57764,Finance,region_2,Bachelor's,m,other,1,35,5,2,9,No,High,76000,Yes,30,4,No,No
20419,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,39,3,10,7,Yes,Low,87000,No,25,4,Yes,Yes
32766,Sales & Marketing,region_28,Master's & above,m,other,1,35,2,3,9,Yes,High,45000,No,30,3,Yes,Yes
57716,Analytics,region_29,Bachelor's,m,sourcing,1,28,,1,7,No,Low,53000,Yes,25,4,Yes,Yes
77987,HR,region_2,Master's & above,m,sourcing,1,50,5,6,9,Yes,Low,45000,Yes,30,5,Yes,No
3691,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,49,3,7,7,No,Low,60000,Yes,25,3,Yes,Yes
4739,Operations,region_7,Master's & above,m,other,1,56,4,23,6,No,Low,45000,No,30,2,Yes,Yes
33603,Sales & Marketing,region_15,,m,sourcing,1,30,1,7,9,Yes,High,43000,No,25,3,Yes,No
14397,Operations,region_15,Bachelor's,m,sourcing,1,37,3,11,7,No,High,56000,Yes,30,4,Yes,Yes
14286,Operations,region_13,Bachelor's,m,other,1,30,5,3,8,Yes,Low,43000,Yes,25,4,Yes,Yes
212,Analytics,region_2,Bachelor's,f,sourcing,1,32,1,5,9,Yes,Low,45000,No,30,3,Yes,No
65598,Sales & Marketing,region_13,Bachelor's,m,other,1,20,,1,6,Yes,Low,34000,No,25,2,Yes,No
209,HR,region_2,Bachelor's,m,other,1,44,3,15,7,No,High,25000,No,21,2,No,Yes
71467,Technology,region_26,Below Secondary,m,other,1,25,,1,9,No,Low,45000,No,19,3,Yes,No
32716,Technology,region_17,Bachelor's,m,other,1,34,3,9,9,No,High,18000,No,20,4,No,No
27476,Technology,region_25,Bachelor's,m,other,3,29,3,7,8,No,Low,60000,No,25,3,No,No
4923,Sales & Marketing,region_8,Bachelor's,m,other,1,33,2,4,7,Yes,High,89000,Yes,30,2,Yes,Yes
14140,Finance,region_2,Bachelor's,m,other,2,56,3,14,10,Yes,Low,23000,Yes,25,3,Yes,Yes
61274,HR,region_28,Bachelor's,m,other,1,34,2,5,7,Yes,High,45000,No,30,2,Yes,No
39793,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,36,1,7,6,Yes,Low,39000,No,525,3,Yes,Yes
38679,Operations,region_2,Master's & above,f,other,1,34,4,9,8,Yes,High,40000,Yes,10,2,Yes,Yes
40179,Procurement,region_2,Bachelor's,f,other,1,39,5,11,9,No,High,45000,No,8,3,No,Yes
17510,Procurement,region_15,Master's & above,f,sourcing,1,48,5,9,6,Yes,Low,56000,Yes,12,4,Yes,Yes
59886,Technology,region_5,Bachelor's,m,sourcing,1,28,,1,8,Yes,Low,34000,Yes,15,6,Yes,Yes
75908,Analytics,region_2,Bachelor's,m,sourcing,1,51,3,8,9,Yes,Low,45000,Yes,20,4,Yes,No
60386,Sales & Marketing,region_13,Bachelor's,m,other,1,24,1,3,8,No,High,57000,Yes,25,2,Yes,Yes
12402,Technology,region_22,Bachelor's,m,sourcing,1,27,4,5,8,No,High,76000,Yes,30,4,Yes,Yes
54041,Operations,region_22,Bachelor's,m,sourcing,1,28,5,3,7,No,High,87000,Yes,25,3,Yes,Yes
55473,Operations,region_7,Master's & above,f,sourcing,1,34,5,4,5,Yes,High,43000,No,20,5,Yes,Yes
4428,Operations,region_1,Bachelor's,m,sourcing,1,27,,1,7,Yes,High,87000,Yes,25,6,Yes,Yes
51466,Analytics,region_22,Bachelor's,m,sourcing,2,28,4,5,7,Yes,Low,43000,No,30,5,Yes,Yes
31488,Analytics,region_2,Bachelor's,f,sourcing,2,31,5,5,8,Yes,High,45000,No,25,4,Yes,No
9436,Procurement,region_2,Bachelor's,f,sourcing,1,25,5,2,9,Yes,Low,34000,Yes,30,5,Yes,No
66019,Procurement,region_2,Bachelor's,f,sourcing,2,47,5,6,6,No,Low,25000,Yes,19,6,No,Yes
60938,Operations,region_2,Bachelor's,m,other,1,54,3,26,8,No,Low,45000,No,15,5,Yes,Yes
71021,Finance,region_2,Bachelor's,m,other,2,33,5,5,9,No,High,18000,No,20,4,No,No
21458,Sales & Marketing,region_20,Bachelor's,m,other,1,28,,1,7,Yes,Low,60000,No,30,6,No,No
50514,Sales & Marketing,region_7,Bachelor's,m,other,1,27,4,3,7,Yes,High,89000,Yes,25,7,Yes,Yes
78192,Technology,region_7,Bachelor's,m,other,1,33,3,7,8,Yes,Low,23000,No,16,5,No,Yes
51052,Sales & Marketing,region_13,Master's & above,m,sourcing,1,32,4,4,9,No,High,45000,Yes,20,4,No,Yes
8592,Sales & Marketing,region_2,Bachelor's,m,other,1,38,3,9,7,No,Low,39000,Yes,25,3,Yes,No
53624,Sales & Marketing,region_7,Master's & above,f,other,1,44,1,17,4,No,Low,40000,No,30,5,No,No
29357,Operations,region_16,Master's & above,f,sourcing,1,39,4,5,6,No,Low,45000,Yes,25,6,Yes,Yes
65561,Technology,region_26,Master's & above,m,sourcing,1,38,3,4,8,No,Low,56000,No,30,3,No,Yes
16273,Procurement,region_31,Bachelor's,m,other,1,29,5,7,9,Yes,Low,34000,Yes,25,4,Yes,No
9358,Technology,region_2,Bachelor's,m,referred,1,37,4,8,10,Yes,Low,45000,Yes,30,5,Yes,Yes
292,Procurement,region_2,Bachelor's,m,sourcing,1,39,1,11,9,No,Low,57000,Yes,23,6,Yes,Yes
10347,Procurement,region_26,Bachelor's,f,other,1,25,,1,8,Yes,Low,76000,No,30,4,Yes,Yes
26860,Sales & Marketing,region_22,Master's & above,m,other,1,47,1,2,7,No,Low,87000,Yes,25,3,Yes,Yes
13489,Analytics,region_19,Bachelor's,m,other,2,35,4,10,8,Yes,Low,43000,No,30,3,Yes,Yes
7024,Operations,region_15,Bachelor's,f,sourcing,1,34,3,2,9,No,High,87000,Yes,25,4,Yes,Yes
34868,Sales & Marketing,region_15,Bachelor's,m,other,3,38,4,9,7,Yes,Low,45000,No,30,5,Yes,Yes
32230,Technology,region_20,Bachelor's,m,sourcing,1,27,,1,8,Yes,High,45000,Yes,15,3,No,Yes
61163,HR,region_7,Master's & above,m,sourcing,1,36,3,8,7,No,Low,30000,No,20,3,Yes,Yes
37959,Sales & Marketing,region_13,Master's & above,f,sourcing,1,33,3,9,8,Yes,High,20000,Yes,25,2,No,No
30705,Sales & Marketing,region_26,Bachelor's,m,other,1,34,5,5,9,Yes,Low,25000,Yes,30,3,No,Yes
58993,Operations,region_22,Bachelor's,m,other,1,27,5,5,7,No,High,45000,Yes,35,4,Yes,Yes
107,Sales & Marketing,region_16,Master's & above,f,other,1,36,2,9,9,Yes,Low,45000,No,23,4,No,No
42792,Analytics,region_29,Bachelor's,m,sourcing,1,33,5,6,8,Yes,High,53000,No,35,3,Yes,Yes
32262,Analytics,region_28,Master's & above,m,sourcing,2,34,3,3,8,Yes,High,45000,Yes,30,2,No,Yes
31421,Procurement,region_2,Below Secondary,f,other,1,26,5,3,9,Yes,Low,60000,No,25,4,No,No
51377,Finance,region_7,Bachelor's,m,other,1,31,2,9,10,Yes,Low,45000,Yes,20,3,Yes,No
56060,Finance,region_2,Bachelor's,m,other,1,32,1,4,8,Yes,Low,43000,Yes,28,2,Yes,No
75387,Analytics,region_26,Bachelor's,f,sourcing,1,29,1,3,9,No,High,56000,No,30,3,No,Yes
23309,Operations,region_32,Bachelor's,f,sourcing,1,33,3,6,7,Yes,High,43000,No,34,4,Yes,Yes
55870,Operations,region_15,Bachelor's,m,sourcing,1,44,3,6,8,Yes,High,45000,Yes,25,3,No,Yes
57735,Legal,region_2,Bachelor's,m,other,1,30,5,1,9,No,High,34000,Yes,30,2,No,No
75323,Sales & Marketing,region_13,Bachelor's,f,other,1,30,5,3,7,No,High,25000,Yes,25,1,No,No
1730,HR,region_23,Master's & above,f,other,1,38,2,6,8,Yes,Low,45000,Yes,30,3,Yes,Yes
24950,Legal,region_22,Bachelor's,f,sourcing,1,31,3,4,9,No,High,45000,No,25,4,No,Yes
64575,Sales & Marketing,region_15,Bachelor's,m,other,1,32,2,8,10,Yes,High,78300,Yes,30,5,Yes,No
57947,Sales & Marketing,region_23,Master's & above,m,sourcing,3,34,3,4,8,Yes,Low,56000,No,25,3,Yes,No
36781,Technology,region_26,Bachelor's,f,other,1,39,4,7,9,Yes,High,45000,Yes,30,2,No,Yes
75732,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,30,1,4,10,Yes,Low,43000,Yes,25,3,Yes,Yes
444,Sales & Marketing,region_22,Bachelor's,m,referred,1,27,1,5,8,Yes,Low,45000,No,30,4,No,Yes
2460,Operations,region_2,Bachelor's,m,other,1,23,,1,9,No,Low,30000,No,25,4,Yes,No
45379,Sales & Marketing,region_2,Bachelor's,m,referred,1,37,5,7,7,No,Low,45000,No,30,5,Yes,Yes
67377,Sales & Marketing,region_25,Bachelor's,m,other,1,28,3,2,8,No,High,45000,Yes,25,3,No,Yes
49007,Technology,region_2,Bachelor's,m,sourcing,1,28,4,2,9,Yes,High,50000,Yes,21,3,No,Yes
34183,Operations,region_10,Bachelor's,m,sourcing,1,37,3,10,7,No,Low,34000,No,19,2,No,No
28997,Analytics,region_13,Bachelor's,m,other,1,29,5,6,8,Yes,Low,45000,No,20,3,Yes,No
58853,Operations,region_29,Bachelor's,m,other,1,31,3,7,9,Yes,Low,45000,Yes,25,4,No,Yes
7259,Operations,region_15,Master's & above,m,other,1,39,4,3,7,Yes,High,30000,Yes,30,1,Yes,Yes
10795,Sales & Marketing,region_22,Master's & above,m,sourcing,1,44,5,12,8,No,Low,20000,Yes,25,3,Yes,Yes
30235,Analytics,region_11,Master's & above,m,sourcing,1,39,3,9,9,Yes,High,25000,No,30,4,No,No
15842,Operations,region_3,Bachelor's,f,other,1,42,2,6,7,Yes,Low,45000,No,525,3,No,Yes
66923,Analytics,region_25,Bachelor's,m,other,2,28,5,3,9,No,High,45000,Yes,10,4,No,Yes
31176,Operations,region_7,Bachelor's,f,sourcing,1,41,3,11,7,No,Low,53000,No,8,2,No,Yes
13240,Analytics,region_22,Master's & above,m,other,3,34,5,4,9,No,High,45000,Yes,12,3,No,Yes
40023,Analytics,region_22,Bachelor's,m,sourcing,3,29,2,5,7,Yes,Low,60000,Yes,15,4,No,Yes
3202,Procurement,region_27,Bachelor's,m,sourcing,2,29,1,2,6,No,High,45000,No,26,3,No,No
58363,Sales & Marketing,region_2,Bachelor's,m,other,1,35,5,10,9,No,High,43000,No,30,2,No,Yes
11623,Sales & Marketing,region_27,Master's & above,m,sourcing,1,38,1,7,7,No,Low,56000,No,19,4,No,No
9009,Procurement,region_31,Bachelor's,m,other,1,38,4,2,8,Yes,Low,43000,Yes,15,2,No,Yes
29043,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,36,5,7,9,Yes,Low,45000,No,20,4,No,Yes
40545,Operations,region_7,Bachelor's,f,other,2,33,5,4,6,No,High,34000,Yes,30,4,No,Yes
9109,Technology,region_2,Bachelor's,m,referred,1,40,4,14,6,No,High,25000,No,25,3,No,No
66857,HR,region_7,Master's & above,f,sourcing,1,35,5,3,8,Yes,High,45000,Yes,16,2,Yes,No
10933,Procurement,region_30,Bachelor's,f,other,1,33,1,2,9,No,High,18000,Yes,20,3,No,Yes
5029,HR,region_22,Master's & above,m,other,2,33,4,5,10,Yes,High,60000,No,25,4,No,No
40554,Sales & Marketing,region_13,Bachelor's,m,sourcing,2,31,1,4,9,Yes,Low,89000,No,30,4,Yes,Yes
55581,Operations,region_21,Bachelor's,m,sourcing,1,34,3,5,8,No,High,23000,No,25,3,Yes,No
72231,Technology,region_24,Bachelor's,m,other,1,29,3,6,7,Yes,Low,45000,No,30,4,No,No
21895,Technology,region_7,Master's & above,m,other,2,32,2,4,8,No,Low,39000,No,25,3,No,Yes
23048,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,31,3,6,9,No,Low,40000,No,30,4,No,Yes
10014,Sales & Marketing,region_15,Master's & above,f,sourcing,1,34,1,7,7,Yes,High,45000,No,23,5,Yes,Yes
45733,Technology,region_2,Bachelor's,f,referred,1,33,3,6,8,No,Low,56000,Yes,30,3,No,Yes
65326,Sales & Marketing,region_2,Master's & above,f,sourcing,1,36,3,8,7,No,High,34000,No,25,4,No,Yes
68687,Sales & Marketing,region_11,Bachelor's,m,other,1,30,4,7,8,Yes,Low,45000,No,30,4,Yes,No
12963,Technology,region_25,Master's & above,m,sourcing,1,36,4,10,9,No,High,57000,No,25,3,No,Yes
47759,Finance,region_15,Bachelor's,m,sourcing,1,34,2,7,10,No,Low,76000,Yes,30,4,No,No
70149,Sales & Marketing,region_25,Master's & above,m,sourcing,1,36,5,4,8,Yes,Low,87000,Yes,15,4,No,No
58218,HR,region_17,Bachelor's,m,sourcing,1,27,3,4,9,Yes,High,43000,Yes,20,5,No,Yes
42709,Operations,region_2,Bachelor's,f,other,1,41,3,13,10,Yes,Low,87000,No,25,3,No,Yes
13201,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,44,2,13,8,No,High,43000,No,30,3,No,Yes
4235,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,34,3,9,9,No,Low,45000,Yes,35,4,No,Yes
56553,Sales & Marketing,region_1,Master's & above,m,sourcing,1,33,3,7,7,No,Low,34000,Yes,23,5,No,No
28115,Procurement,region_13,Bachelor's,m,other,1,33,1,6,8,Yes,Low,25000,Yes,35,4,No,No
44017,Sales & Marketing,region_11,Bachelor's,m,other,1,32,5,5,9,Yes,Low,45000,Yes,30,3,No,Yes
42807,HR,region_2,Bachelor's,m,sourcing,1,45,5,5,7,No,Low,18000,Yes,25,2,Yes,No
23690,Procurement,region_23,Bachelor's,m,sourcing,1,35,1,8,8,No,Low,60000,No,20,4,No,No
8340,Technology,region_20,Bachelor's,m,sourcing,1,28,4,4,9,No,Low,89000,Yes,28,4,No,No
61500,HR,region_32,Bachelor's,f,other,1,33,3,2,7,Yes,Low,23000,No,30,3,No,Yes
50459,Procurement,region_31,Bachelor's,m,other,2,27,5,2,8,Yes,Low,45000,Yes,34,4,No,No
30669,Sales & Marketing,region_7,Master's & above,m,other,1,31,4,7,9,Yes,High,39000,No,25,5,Yes,No
7452,Sales & Marketing,region_12,Bachelor's,m,other,1,28,,1,7,Yes,Low,40000,Yes,30,3,No,Yes
38788,Sales & Marketing,region_7,Master's & above,f,sourcing,1,35,1,7,9,No,High,45000,Yes,25,2,Yes,Yes
69597,HR,region_2,Bachelor's,f,other,1,28,,1,7,Yes,Low,56000,No,30,3,No,Yes
5293,Technology,region_22,Bachelor's,m,other,1,39,1,3,9,No,High,34000,No,25,4,No,Yes
11874,Legal,region_22,Bachelor's,m,other,1,30,5,2,7,No,Low,45000,No,30,4,Yes,No
51482,HR,region_4,Master's & above,f,other,1,32,3,6,6,No,High,57000,Yes,25,3,Yes,No
16274,Operations,region_31,Bachelor's,f,sourcing,1,36,3,8,9,No,Low,76000,Yes,30,2,No,No
29576,Technology,region_28,Master's & above,m,other,2,34,4,6,7,Yes,High,87000,Yes,25,2,No,Yes
21125,Analytics,region_2,Master's & above,m,sourcing,1,52,3,23,8,No,High,45000,No,30,3,No,Yes
44310,Operations,region_22,Master's & above,f,other,3,32,3,4,9,Yes,Low,45000,No,25,4,No,Yes
8587,R&D,region_7,Master's & above,m,other,2,36,5,4,6,No,Low,30000,Yes,30,3,No,Yes
25253,Sales & Marketing,region_27,Bachelor's,m,other,1,31,,1,7,No,Low,20000,Yes,25,2,No,No
13880,Operations,region_13,Master's & above,f,sourcing,2,35,3,7,9,Yes,High,25000,Yes,21,3,Yes,Yes
17559,Operations,region_2,Bachelor's,m,other,1,59,4,13,9,Yes,High,45000,Yes,19,2,Yes,Yes
35138,Sales & Marketing,region_28,Bachelor's,m,other,5,33,1,5,8,Yes,High,45000,Yes,20,3,No,Yes
74517,Sales & Marketing,region_34,Bachelor's,m,other,1,26,1,2,7,No,High,53000,No,25,2,Yes,Yes
6581,Sales & Marketing,region_26,Bachelor's,f,other,1,30,3,3,10,Yes,High,45000,No,30,3,No,No
63338,Analytics,region_11,Bachelor's,m,other,1,29,5,7,7,No,Low,60000,No,25,4,No,Yes
59829,Analytics,region_5,Master's & above,m,sourcing,2,39,5,6,6,Yes,High,45000,No,30,6,Yes,Yes
23257,Sales & Marketing,region_1,Master's & above,f,sourcing,1,33,5,5,8,Yes,High,43000,Yes,525,4,No,Yes
60814,Operations,region_16,Bachelor's,m,sourcing,1,42,4,11,9,No,Low,56000,Yes,10,2,Yes,No
25068,Sales & Marketing,region_25,Master's & above,m,sourcing,1,40,1,8,6,Yes,High,43000,Yes,8,4,No,Yes
50288,Finance,region_7,Bachelor's,m,sourcing,1,35,2,7,8,Yes,Low,45000,No,12,7,No,No
6330,Operations,region_13,Master's & above,f,sourcing,2,35,5,2,9,Yes,Low,34000,Yes,15,8,No,No
63847,Procurement,region_15,Bachelor's,f,sourcing,1,32,3,4,8,Yes,Low,25000,Yes,20,4,Yes,Yes
41900,Sales & Marketing,region_2,,m,other,2,25,3,2,9,Yes,Low,45000,No,25,5,No,Yes
14591,HR,region_28,Bachelor's,f,sourcing,1,34,3,4,7,Yes,Low,45000,Yes,30,4,No,No
28367,Analytics,region_7,Bachelor's,m,other,1,31,3,6,8,No,Low,78300,Yes,25,5,No,Yes
70681,Sales & Marketing,region_12,Bachelor's,m,other,1,28,3,4,9,No,Low,56000,No,20,6,No,No
70384,Analytics,region_11,Bachelor's,m,other,1,27,3,5,10,Yes,Low,45000,Yes,25,4,No,Yes
62599,Technology,region_13,Bachelor's,f,sourcing,3,29,,1,7,Yes,Low,43000,Yes,30,3,Yes,Yes
15501,Sales & Marketing,region_7,Bachelor's,m,other,1,33,5,7,8,Yes,High,45000,Yes,25,6,Yes,No
31812,Legal,region_11,Bachelor's,m,other,1,32,5,1,8,Yes,Low,30000,No,30,4,Yes,Yes
66153,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,44,3,17,7,Yes,High,45000,No,19,3,Yes,No
15730,Procurement,region_16,Bachelor's,m,other,1,33,5,5,5,Yes,Low,45000,No,15,5,No,No
50318,Operations,region_2,Master's & above,m,sourcing,2,40,5,10,7,No,High,50000,Yes,20,6,Yes,No
21796,Sales & Marketing,region_12,Bachelor's,m,other,4,27,2,5,8,No,Low,34000,Yes,30,5,Yes,No
5,Analytics,region_7,Master's & above,m,other,2,46,3,7,8,Yes,High,45000,Yes,25,4,Yes,No
43250,Technology,region_2,Bachelor's,f,sourcing,1,31,3,3,9,Yes,Low,45000,Yes,16,5,Yes,No
3299,R&D,region_22,Bachelor's,m,other,1,29,3,4,6,Yes,High,30000,Yes,20,6,Yes,Yes
44553,Operations,region_12,Bachelor's,f,other,1,31,3,4,8,Yes,High,20000,No,25,5,Yes,Yes
37372,Sales & Marketing,region_2,Master's & above,m,other,1,43,4,13,9,Yes,Low,25000,Yes,30,4,Yes,No
18761,Analytics,region_31,Bachelor's,m,sourcing,1,28,3,5,7,Yes,Low,45000,No,25,6,No,Yes
20355,R&D,region_2,Bachelor's,m,sourcing,2,34,5,8,7,Yes,Low,45000,Yes,30,7,Yes,Yes
55835,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,32,5,4,8,No,High,53000,Yes,25,5,Yes,Yes
59041,Analytics,region_19,Bachelor's,m,sourcing,1,37,3,4,9,Yes,High,45000,Yes,30,4,Yes,No
4832,Sales & Marketing,region_2,Bachelor's,m,other,1,54,2,4,7,Yes,High,60000,No,23,3,No,No
66424,Technology,region_2,Bachelor's,f,sourcing,2,23,4,1,4,Yes,High,45000,Yes,30,5,No,Yes
68720,Procurement,region_2,Bachelor's,m,sourcing,1,54,5,22,6,Yes,High,43000,No,25,6,Yes,No
27295,Sales & Marketing,region_7,Master's & above,m,sourcing,1,55,3,7,8,No,Low,56000,Yes,30,3,Yes,Yes
13703,Analytics,region_25,Bachelor's,m,other,1,29,3,3,9,No,High,43000,Yes,25,4,No,Yes
3855,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,32,3,6,10,Yes,Low,45000,Yes,30,5,No,No
70409,Operations,region_2,Bachelor's,f,other,1,35,4,10,9,No,Low,34000,No,15,6,Yes,No
26767,Operations,region_22,Bachelor's,f,other,1,26,2,2,8,Yes,Low,25000,Yes,20,4,No,Yes
32075,Analytics,region_22,Bachelor's,m,other,2,28,5,2,7,No,High,45000,No,25,3,No,Yes
29821,Sales & Marketing,region_27,Bachelor's,m,other,1,35,3,3,8,Yes,Low,18000,Yes,30,3,No,Yes
71642,Operations,region_7,Bachelor's,f,sourcing,1,44,5,7,9,Yes,High,60000,Yes,35,4,No,Yes
57012,Sales & Marketing,region_15,Bachelor's,m,other,2,30,2,3,7,No,Low,89000,Yes,23,5,No,Yes
6957,Sales & Marketing,region_2,Bachelor's,m,referred,1,37,5,2,8,No,High,23000,Yes,35,3,Yes,Yes
75829,Technology,region_2,Bachelor's,f,other,1,48,5,10,7,No,Low,45000,No,30,3,Yes,Yes
61715,Legal,region_2,Master's & above,m,sourcing,1,60,5,12,8,No,High,39000,Yes,25,2,Yes,Yes
4165,Finance,region_2,Bachelor's,m,sourcing,2,24,3,2,9,Yes,High,40000,No,20,3,Yes,Yes
13755,Operations,region_1,Bachelor's,m,other,1,32,3,4,7,No,Low,45000,No,28,4,No,Yes
53975,Sales & Marketing,region_2,Bachelor's,m,other,1,58,2,16,9,No,High,56000,No,30,4,Yes,Yes
64975,Sales & Marketing,region_24,Bachelor's,f,sourcing,1,29,3,4,8,Yes,High,34000,Yes,34,3,No,Yes
28153,Analytics,region_26,Bachelor's,m,other,1,33,5,8,8,Yes,Low,45000,No,25,2,Yes,Yes
66116,Sales & Marketing,region_13,Bachelor's,m,other,1,30,3,4,9,Yes,High,57000,No,30,4,Yes,Yes
37731,Finance,region_19,Bachelor's,f,sourcing,1,36,5,7,10,Yes,Low,76000,Yes,25,3,No,No
16453,Sales & Marketing,region_22,,m,other,1,24,1,5,8,Yes,High,87000,Yes,30,2,No,No
66091,Sales & Marketing,region_2,Bachelor's,f,other,2,45,5,15,9,No,Low,43000,No,25,3,No,Yes
34347,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,44,4,4,7,No,High,87000,No,30,4,No,Yes
26023,Sales & Marketing,region_31,Bachelor's,m,other,2,33,4,5,8,Yes,Low,43000,No,25,3,Yes,No
24229,Sales & Marketing,region_16,Bachelor's,m,referred,1,31,5,6,9,Yes,Low,45000,No,30,2,No,Yes
40473,Operations,region_2,Master's & above,m,sourcing,1,43,5,7,7,No,Low,34000,No,25,1,Yes,Yes
52560,Operations,region_26,Bachelor's,m,other,1,27,4,2,8,Yes,Low,25000,Yes,30,3,No,Yes
18415,Analytics,region_7,Master's & above,f,other,1,41,3,12,9,No,Low,45000,No,25,4,Yes,No
17239,Operations,region_2,Master's & above,f,other,1,55,5,8,10,Yes,Low,18000,Yes,30,5,No,Yes
70323,Sales & Marketing,region_2,,m,sourcing,1,33,3,7,8,No,Low,60000,Yes,25,3,No,No
40734,Operations,region_13,Bachelor's,m,sourcing,3,32,3,6,9,No,Low,89000,No,21,2,No,No
39492,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,24,,1,7,Yes,Low,23000,Yes,19,3,Yes,No
28336,Technology,region_26,Bachelor's,m,other,1,29,4,5,9,No,High,45000,No,20,4,No,Yes
2003,HR,region_7,Bachelor's,m,other,1,45,3,14,7,Yes,Low,39000,Yes,25,4,No,No
71108,Finance,region_30,Bachelor's,m,other,1,26,2,4,9,No,High,40000,No,30,5,No,No
30378,Sales & Marketing,region_2,Bachelor's,m,other,1,26,5,4,7,Yes,Low,45000,No,25,3,Yes,No
78151,Operations,region_2,Bachelor's,m,sourcing,1,38,3,10,6,Yes,High,56000,Yes,30,3,No,Yes
43321,Analytics,region_22,,f,sourcing,1,26,3,3,9,Yes,Low,34000,Yes,525,2,No,No
63269,Technology,region_27,Bachelor's,m,other,1,26,4,4,7,Yes,High,45000,Yes,10,3,No,Yes
35989,Operations,region_32,Bachelor's,m,sourcing,2,32,5,9,8,No,Low,45000,No,8,4,No,Yes
30191,Technology,region_2,Master's & above,f,other,1,58,3,17,9,No,High,53000,Yes,12,1,Yes,Yes
1495,Operations,region_6,Bachelor's,m,other,1,34,3,5,6,Yes,High,45000,No,15,3,No,Yes
20091,Technology,region_13,Bachelor's,f,other,1,29,1,2,7,Yes,Low,60000,No,26,4,Yes,Yes
72908,Operations,region_6,Bachelor's,m,sourcing,1,26,1,2,9,Yes,Low,45000,Yes,30,3,Yes,Yes
28229,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,33,1,6,9,Yes,Low,43000,Yes,19,4,No,Yes
65869,Sales & Marketing,region_13,Bachelor's,m,other,2,26,2,3,8,Yes,High,56000,Yes,15,2,Yes,Yes
36515,Operations,region_19,Bachelor's,m,sourcing,1,43,5,3,7,Yes,High,43000,No,20,3,Yes,Yes
65920,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,31,4,8,10,Yes,High,45000,Yes,30,4,Yes,Yes
43082,Operations,region_2,Master's & above,m,other,1,35,4,2,7,Yes,High,34000,No,25,3,Yes,Yes
10316,Operations,region_13,Bachelor's,f,sourcing,1,27,5,5,6,Yes,High,25000,Yes,16,2,No,No
41726,Sales & Marketing,region_15,Master's & above,f,other,1,36,1,5,8,Yes,Low,45000,No,20,4,No,Yes
4343,Sales & Marketing,region_2,,m,other,1,52,2,23,9,No,High,18000,Yes,25,2,Yes,No
69254,Sales & Marketing,region_7,Master's & above,m,other,1,38,5,7,6,No,High,60000,No,30,4,No,No
58715,Technology,region_26,Master's & above,m,other,1,41,4,4,8,No,Low,89000,Yes,25,4,No,Yes
13204,Procurement,region_2,Master's & above,m,other,1,60,3,15,9,No,High,23000,No,30,3,No,Yes
30717,Procurement,region_28,Master's & above,f,sourcing,3,37,3,6,8,Yes,Low,45000,No,25,2,Yes,No
7905,Sales & Marketing,region_28,Master's & above,m,other,1,34,4,7,9,Yes,Low,39000,Yes,30,3,No,Yes
73183,Operations,region_13,Bachelor's,f,other,1,27,3,1,7,No,Low,40000,No,23,4,No,No
6612,Finance,region_20,Bachelor's,m,sourcing,1,33,5,5,8,No,Low,45000,Yes,30,4,Yes,Yes
54405,Technology,region_7,Bachelor's,f,sourcing,1,32,1,8,9,No,High,56000,Yes,25,3,No,No
48378,Operations,region_2,Bachelor's,m,sourcing,1,40,5,11,10,No,High,34000,Yes,30,4,No,No
77639,Operations,region_8,Master's & above,f,other,1,38,3,3,7,No,Low,45000,Yes,25,3,No,Yes
33553,HR,region_5,Bachelor's,m,sourcing,1,33,3,8,8,No,Low,57000,No,30,4,No,Yes
37976,Technology,region_13,Bachelor's,m,other,1,38,3,7,8,Yes,Low,76000,Yes,15,5,No,Yes
7397,Technology,region_12,Bachelor's,f,other,2,26,,1,7,Yes,High,87000,No,20,3,Yes,Yes
62584,R&D,region_2,Master's & above,m,sourcing,1,36,5,3,5,Yes,Low,43000,No,25,4,No,Yes
71979,Sales & Marketing,region_4,Master's & above,m,sourcing,1,32,5,7,7,No,High,87000,Yes,30,4,Yes,No
39734,Sales & Marketing,region_4,Master's & above,m,other,1,34,3,7,7,Yes,Low,43000,No,35,3,No,No
25816,Sales & Marketing,region_2,Bachelor's,m,other,2,30,1,4,8,Yes,High,45000,Yes,23,4,Yes,No
40488,Procurement,region_15,Master's & above,m,sourcing,1,52,3,17,9,No,Low,34000,No,35,4,No,Yes
72393,Sales & Marketing,region_25,Bachelor's,m,other,5,31,3,6,6,Yes,High,25000,No,30,5,No,Yes
